Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-22,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-22,Deadlift,131.5,290,15,81.2,179,82.5,0
2022-01-22,Deadlift,117.9,260,3,81.2,179,26.3,0
2022-01-22,Deadlift,102.1,225,3,81.2,179,14.4,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-22,Chin Ups,-4.5,-10,5,81.2,179,10.9,0
2022-01-22,Chin Ups,-13.6,-30,3,81.2,179,2.6,0
2022-01-22,Chin Ups,-20.4,-45,3,81.2,179,1,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-22,Dumbbell Shoulder Press,11.3,25,15,81.2,179,7.4,0
2022-01-22,Dumbbell Shoulder Press,10.2,22.5,3,81.2,179,1.4,0
2022-01-22,Dumbbell Shoulder Press,9.1,20,3,81.2,179,0.9,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-20,Reverse Grip Bench Press,54.4,120,15,81.2,179,35.9,0
2022-01-20,Reverse Grip Bench Press,49.9,110,3,81.2,179,12.8,0
2022-01-20,Reverse Grip Bench Press,43.1,95,3,81.2,179,8.7,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-20,Front Squat,79.4,175,10,81.2,179,51.3,0
2022-01-20,Front Squat,70.3,155,3,81.2,179,15,0
2022-01-20,Front Squat,61.2,135,3,81.2,179,7.9,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-20,Seated Cable Row,54.4,120,9,81.2,179,26.3,0
2022-01-20,Seated Cable Row,49.9,110,3,81.2,179,9.2,0
2022-01-20,Seated Cable Row,45.4,100,3,81.2,179,6.2,0
2022-01-18,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-18,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-18,Shoulder Press,24.9,55,7,81.2,179,3.1,0
2022-01-18,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-18,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-18,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-18,Shoulder Press,45.4,100,7,81.2,179,31.5,0
2022-01-18,Shoulder Press,40.8,90,3,81.2,179,14.4,0
2022-01-18,Shoulder Press,36.3,80,3,81.2,179,9.1,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-18,Sumo Deadlift,149.7,330,3,81.2,179,40.2,0
2022-01-18,Sumo Deadlift,131.5,290,3,81.2,179,25.2,0
2022-01-18,Sumo Deadlift,115.7,255,3,81.2,179,14.4,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-18,Pull Ups,-24.9,-55,14,81.2,179,10.4,0
2022-01-18,Pull Ups,-31.8,-70,3,81.2,179,0.4,0
2022-01-18,Pull Ups,-36.3,-80,3,81.2,179,0.2,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-16,Bench Press,77.1,170,6,81.2,179,37.9,0
2022-01-16,Bench Press,68,150,3,81.2,179,17.8,0
2022-01-16,Bench Press,61.2,135,3,81.2,179,11.5,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,81.6,180,10,81.2,179,28.7,0
2022-01-16,Squat,149.7,330,1,81.2,179,67.5,0
2022-01-16,Squat,131.5,290,3,81.2,179,58.3,0
2022-01-16,Squat,115.7,255,3,81.2,179,41.8,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-16,Pendlay Row,54.4,120,9,81.2,179,20.9,0
2022-01-16,Pendlay Row,49.9,110,3,81.2,179,5.5,0
2022-01-16,Pendlay Row,43.1,95,5,81.2,179,3.5,0
2022-01-11,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-11,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-11,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-11,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-11,Chin Ups,-36.3,-80,10,81.2,179,0.5,0
2022-01-11,Chin Ups,0,0,1,81.2,179,7.1,0
2022-01-11,Chin Ups,-18.1,-40,5,81.2,179,2.4,0
2022-01-11,Chin Ups,-24.9,-55,5,81.2,179,0.9,0
2022-01-11,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-11,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-11,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-11,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-11,Deadlift,72.6,160,8,81.2,179,6,0
2022-01-11,Deadlift,124.7,275,8,81.2,179,52.4,0
2022-01-11,Deadlift,111.1,245,5,81.2,179,26.4,0
2022-01-11,Deadlift,95.3,210,5,81.2,179,13.9,0
2022-01-11,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-11,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-11,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-11,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-11,Dumbbell Shoulder Press,5.7,12.5,10,81.2,179,0.4,0
2022-01-11,Dumbbell Shoulder Press,10.2,22.5,15,81.2,179,5.1,0
2022-01-11,Dumbbell Shoulder Press,9.1,20,5,81.2,179,1.2,0
2022-01-11,Dumbbell Shoulder Press,7.9,17.5,5,81.2,179,0.7,0
2022-01-09,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-09,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-09,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-09,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-09,Front Squat,43.1,95,10,81.2,179,4.3,0
2022-01-09,Front Squat,74.8,165,11,81.2,179,46.8,0
2022-01-09,Front Squat,65.8,145,5,81.2,179,14.6,0
2022-01-09,Front Squat,56.7,125,5,81.2,179,7.3,0
2022-01-09,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-09,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-09,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-09,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-09,Reverse Grip Bench Press,31.8,70,10,81.2,179,7.1,0
2022-01-09,Reverse Grip Bench Press,52.2,115,15,81.2,179,32.8,0
2022-01-09,Reverse Grip Bench Press,45.4,100,5,81.2,179,11.7,0
2022-01-09,Reverse Grip Bench Press,40.8,90,5,81.2,179,8.9,0
2022-01-09,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-09,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-09,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-09,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-09,Seated Cable Row,31.8,70,10,81.2,179,3.5,0
2022-01-09,Seated Cable Row,52.2,115,8,81.2,179,20.1,0
2022-01-09,Seated Cable Row,52.2,115,5,81.2,179,14,0
2022-01-09,Seated Cable Row,45.4,100,5,81.2,179,8,0
2022-01-09,Seated Cable Row,38.6,85,5,81.2,179,3.9,0
2022-01-07,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-07,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-07,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-07,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-07,Sumo Deadlift,81.6,180,8,81.2,179,5.5,0
2022-01-07,Sumo Deadlift,140.6,310,3,81.2,179,32.5,0
2022-01-07,Sumo Deadlift,124.7,275,5,81.2,179,26,0
2022-01-07,Sumo Deadlift,106.6,235,5,81.2,179,13.1,0
2022-01-07,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-07,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-07,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-07,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-07,Pull Ups,-49.9,-110,10,81.2,179,0.1,0
2022-01-07,Pull Ups,-24.9,-55,7,81.2,179,2.8,0
2022-01-07,Pull Ups,-31.8,-70,5,81.2,179,0.6,0
2022-01-07,Pull Ups,-36.3,-80,5,81.2,179,0.3,0
2022-01-07,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-07,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-07,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-07,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-07,Shoulder Press,24.9,55,10,81.2,179,5,0
2022-01-07,Shoulder Press,43.1,95,6,81.2,179,24.2,0
2022-01-07,Shoulder Press,38.6,85,5,81.2,179,14.6,0
2022-01-07,Shoulder Press,34,75,5,81.2,179,9,0
2022-01-05,Squat,79.4,175,10,81.2,179,26,0
2022-01-05,Squat,79.4,175,10,81.2,179,26,0
2022-01-05,Squat,79.4,175,10,81.2,179,26,0
2022-01-05,Squat,79.4,175,10,81.2,179,26,0
2022-01-05,Squat,79.4,175,10,81.2,179,26,0
2022-01-05,Squat,142.9,315,3,81.2,179,68.8,0
2022-01-05,Squat,124.7,275,5,81.2,179,59.3,0
2022-01-05,Squat,102.1,225,5,81.2,179,34.3,0
2022-01-05,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-05,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-05,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-05,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-05,Pendlay Row,31.8,70,10,81.2,179,1.6,0
2022-01-05,Pendlay Row,52.2,115,12,81.2,179,24.6,0
2022-01-05,Pendlay Row,43.1,95,5,81.2,179,3.5,0
2022-01-05,Pendlay Row,38.6,85,5,81.2,179,1.9,0
2022-01-05,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-05,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-05,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-05,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-05,Bench Press,43.1,95,10,81.2,179,6.7,0
2022-01-05,Bench Press,72.6,160,12,81.2,179,53.2,0
2022-01-05,Bench Press,63.5,140,5,81.2,179,17.2,0
2022-01-05,Bench Press,56.7,125,5,81.2,179,10.7,0
2021-11-11,Preacher Curl,18.1,40,12,81.2,179,12.2,0
2021-11-11,Preacher Curl,18.1,40,12,81.2,179,12.2,0
2021-11-11,Preacher Curl,18.1,40,12,81.2,179,12.2,0
2021-11-11,Preacher Curl,18.1,40,12,81.2,179,12.2,0
2021-11-11,Sumo Squat,63.5,140,12,81.2,179,38.1,0
2021-11-11,Sumo Squat,63.5,140,12,81.2,179,38.1,0
2021-11-11,Sumo Squat,63.5,140,12,81.2,179,38.1,0
2021-11-11,Sumo Squat,63.5,140,12,81.2,179,38.1,0
2021-11-11,Sumo Squat,63.5,140,10,81.2,179,35.2,0
2021-11-11,Sumo Squat,63.5,140,10,81.2,179,35.2,0
2021-11-11,One Arm Pull Ups,-65.8,-145,10,81.2,179,0,0
2021-11-11,One Arm Pull Ups,-65.8,-145,10,81.2,179,0,0
2021-11-11,One Arm Pull Ups,-65.8,-145,10,81.2,179,0,0
2021-11-11,Shoulder Press,34,75,10,81.2,179,17.3,0
2021-11-11,Shoulder Press,34,75,10,81.2,179,17.3,0
2021-11-11,Shoulder Press,40.8,90,10,81.2,179,31.6,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,Lying Leg Curl,29.5,65,12,81.2,179,17.5,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,T Bar Row,38.6,85,12,81.2,179,12.9,0
2021-11-06,Bench Press,59,130,10,81.2,179,24.8,0
2021-11-06,Bench Press,59,130,10,81.2,179,24.8,0
2021-11-06,Bench Press,70.3,155,11,81.2,179,46.4,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Machine Shoulder Press,39,86,12,81.2,179,24.6,0
2021-10-28,Strict Curl,20.4,45,12,81.2,179,7.1,0
2021-10-28,Strict Curl,20.4,45,12,81.2,179,7.1,0
2021-10-28,Strict Curl,20.4,45,12,81.2,179,7.1,0
2021-10-28,Strict Curl,20.4,45,12,81.2,179,7.1,0
2021-10-28,Strict Curl,20.4,45,15,81.2,179,9.5,0
2021-10-28,Pull Ups,-49.9,-110,12,81.2,179,0.1,0
2021-10-28,Pull Ups,-49.9,-110,12,81.2,179,0.1,0
2021-10-28,Pull Ups,-49.9,-110,12,81.2,179,0.1,0
2021-10-28,Pull Ups,-29.5,-65,10,81.2,179,3.2,0
2021-10-25,Chest Press,65.8,145,10,81.2,179,45.2,0
2021-10-25,Chest Press,65.8,145,12,81.2,179,49.5,0
2021-10-25,Chest Press,65.8,145,12,81.2,179,49.5,0
2021-10-25,Chest Press,65.8,145,12,81.2,179,49.5,0
2021-10-25,Chest Press,65.8,145,12,81.2,179,49.5,0
2021-10-25,Chest Press,65.8,145,12,81.2,179,49.5,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Machine Row,46.3,102,12,81.2,179,16.2,0
2021-10-25,Sumo Deadlift,102.1,225,9,81.2,179,19.9,0
2021-10-25,Sumo Deadlift,102.1,225,12,81.2,179,28,0
2021-10-25,Sumo Deadlift,102.1,225,12,81.2,179,28,0
2021-10-25,Sumo Deadlift,102.1,225,12,81.2,179,28,0
2021-10-25,Sumo Deadlift,102.1,225,12,81.2,179,28,0
2021-10-25,Sumo Deadlift,142.9,315,9,81.2,179,60.9,0
2021-10-25,Sumo Deadlift,124.7,275,5,81.2,179,26.1,0
2021-10-25,Sumo Deadlift,106.6,235,5,81.2,179,13.1,0
2021-10-19,Strict Curl,24.9,55,15,81.2,179,20.6,0
2021-10-19,Strict Curl,24.9,55,8,81.2,179,10,0
2021-10-19,Strict Curl,24.9,55,8,81.2,179,10,0
2021-10-19,Strict Curl,24.9,55,8,81.2,179,10,0
2021-10-19,Dumbbell Shoulder Press,13.6,30,17,81.2,179,15.6,0
2021-10-19,Dumbbell Shoulder Press,13.6,30,10,81.2,179,9.2,0
2021-10-19,Dumbbell Shoulder Press,13.6,30,10,81.2,179,9.2,0
2021-10-19,Dumbbell Shoulder Press,13.6,30,10,81.2,179,9.2,0
2021-10-19,Machine Row,50.8,112,17,81.2,179,28.1,0
2021-10-19,Machine Row,50.8,112,10,81.2,179,18.4,0
2021-10-19,Machine Row,50.8,112,10,81.2,179,18.4,0
2021-10-19,Machine Row,50.8,112,10,81.2,179,18.4,0
2021-09-27,One Arm Pull Ups,-68,-150,15,81.2,179,0,0
2021-09-27,One Arm Pull Ups,-68,-150,11,81.2,179,0,0
2021-09-27,One Arm Pull Ups,-68,-150,11,81.2,179,0,0
2021-09-27,One Arm Pull Ups,-68,-150,11,81.2,179,0,0
2021-09-27,Bench Press,65.8,145,10,81.2,179,35.7,0
2021-09-27,Bench Press,65.8,145,6,81.2,179,22.3,0
2021-09-27,Bench Press,65.8,145,9,81.2,179,32,0
2021-09-27,Bench Press,65.8,145,9,81.2,179,32,0
2021-09-27,Front Squat,61.2,135,18,81.2,179,41.5,0
2021-09-27,Front Squat,61.2,135,11,81.2,179,24.3,0
2021-09-27,Front Squat,61.2,135,11,81.2,179,24.3,0
2021-09-27,Front Squat,61.2,135,11,81.2,179,24.3,0
2021-09-25,Squat,183.7,405,1,81.2,179,88.6,0
2021-09-21,Deadlift,99.8,220,15,81.2,179,48.1,0
2021-09-21,Deadlift,99.8,220,11,81.2,179,36.2,0
2021-09-21,Deadlift,99.8,220,11,81.2,179,36.2,0
2021-09-21,Deadlift,99.8,220,9,81.2,179,29.4,0
2021-09-21,Machine Shoulder Press,31.8,70,18,81.2,179,20.9,0
2021-09-21,Machine Shoulder Press,31.8,70,11,81.2,179,14.3,0
2021-09-21,Machine Shoulder Press,31.8,70,11,81.2,179,14.3,0
2021-09-21,Machine Shoulder Press,31.8,70,11,81.2,179,14.3,0
2021-09-21,Pull Ups,-34,-75,11,81.2,179,2,0
2021-09-21,Pull Ups,-34,-75,9,81.2,179,1.3,0
2021-09-21,Pull Ups,-34,-75,9,81.2,179,1.3,0
2021-09-21,Pull Ups,-34,-75,9,81.2,179,1.3,0
2021-09-20,One Arm Dumbbell Preacher Curl,6.8,15,20,81.2,179,14.5,0
2021-09-20,One Arm Dumbbell Preacher Curl,6.8,15,11,81.2,179,9.9,0
2021-09-20,One Arm Dumbbell Preacher Curl,6.8,15,11,81.2,179,9.9,0
2021-09-20,One Arm Dumbbell Preacher Curl,6.8,15,11,81.2,179,9.9,0
2021-09-20,One Arm Seated Cable Row,14.1,31,19,81.2,179,6.2,0
2021-09-20,One Arm Seated Cable Row,14.1,31,11,81.2,179,3.9,0
2021-09-20,One Arm Seated Cable Row,14.1,31,11,81.2,179,3.9,0
2021-09-20,One Arm Seated Cable Row,14.1,31,11,81.2,179,3.9,0
2021-09-20,Incline Bench Press,38.6,85,19,81.2,179,14.5,0
2021-09-20,Incline Bench Press,38.6,85,11,81.2,179,6.2,0
2021-09-20,Incline Bench Press,38.6,85,11,81.2,179,6.2,0
2021-09-20,Incline Bench Press,38.6,85,11,81.2,179,6.2,0
2021-09-20,Squat,88.5,195,16,81.2,179,55,0
2021-09-20,Squat,88.5,195,9,81.2,179,33.6,0
2021-09-20,Squat,88.5,195,9,81.2,179,33.6,0
2021-09-20,Squat,88.5,195,9,81.2,179,33.6,0
2021-09-18,Sumo Squat,59,130,20,81.2,179,44.5,0
2021-09-18,Sumo Squat,59,130,12,81.2,179,33.8,0
2021-09-18,Sumo Squat,59,130,12,81.2,179,33.8,0
2021-09-18,Sumo Squat,59,130,12,81.2,179,33.8,0
2021-09-18,T Bar Row,36.3,80,20,81.2,179,18.4,0
2021-09-18,T Bar Row,36.3,80,12,81.2,179,10.6,0
2021-09-18,T Bar Row,36.3,80,12,81.2,179,10.6,0
2021-09-18,T Bar Row,36.3,80,12,81.2,179,10.6,0
2021-09-18,Shoulder Press,38.6,85,6,81.2,179,16.5,0
2021-09-18,Shoulder Press,38.6,85,5,81.2,179,14.7,0
2021-09-18,Shoulder Press,38.6,85,10,81.2,179,26.5,0
2021-09-18,Shoulder Press,38.6,85,10,81.2,179,26.5,0
2021-09-16,Chin Ups,-18.1,-40,20,81.2,179,34.2,0
2021-09-16,Chin Ups,-18.1,-40,12,81.2,179,12.8,0
2021-09-16,Chin Ups,-18.1,-40,12,81.2,179,12.8,0
2021-09-16,Chin Ups,-18.1,-40,12,81.2,179,12.8,0
2021-09-16,Dips,-36.3,-80,20,81.2,179,3.3,0
2021-09-16,Dips,-36.3,-80,12,81.2,179,1,0
2021-09-16,Dips,-36.3,-80,12,81.2,179,1,0
2021-09-16,Dips,-36.3,-80,12,81.2,179,1,0
2021-09-16,Sumo Deadlift,77.1,170,17,81.2,179,13.6,0
2021-09-16,Sumo Deadlift,77.1,170,10,81.2,179,6,0
2021-09-16,Sumo Deadlift,77.1,170,10,81.2,179,6,0
2021-09-16,Sumo Deadlift,77.1,170,10,81.2,179,6,0
2021-09-13,Machine Shoulder Press,31.8,70,6,81.2,179,9.5,0
2021-09-13,Machine Shoulder Press,31.8,70,7,81.2,179,10.4,0
2021-09-13,Machine Shoulder Press,31.8,70,11,81.2,179,14.3,0
2021-09-13,Machine Shoulder Press,31.8,70,12,81.2,179,15.2,0
2021-09-13,Machine Row,42.2,93,17,81.2,179,17.2,0
2021-09-13,Machine Row,42.2,93,12,81.2,179,12.4,0
2021-09-13,Machine Row,42.2,93,10,81.2,179,10.7,0
2021-09-13,Machine Row,42.2,93,10,81.2,179,10.7,0
2021-09-13,Machine Row,42.2,93,10,81.2,179,10.7,0
2021-09-10,Seated Dip Machine,22.7,50,12,81.2,179,2.7,0
2021-09-10,Seated Dip Machine,22.7,50,12,81.2,179,2.7,0
2021-09-10,Seated Dip Machine,22.7,50,12,81.2,179,2.7,0
2021-09-10,Seated Dip Machine,22.7,50,12,81.2,179,2.7,0
2021-09-10,Seated Dip Machine,22.7,50,12,81.2,179,2.7,0
2021-09-10,One Arm Pull Ups,-68,-150,20,81.2,179,0,0
2021-09-10,One Arm Pull Ups,-68,-150,12,81.2,179,0,0
2021-09-10,One Arm Pull Ups,-68,-150,12,81.2,179,0,0
2021-09-10,One Arm Pull Ups,-68,-150,12,81.2,179,0,0
2021-09-10,Front Squat,61.2,135,15,81.2,179,33.9,0
2021-09-10,Front Squat,61.2,135,12,81.2,179,26.6,0
2021-09-10,Front Squat,61.2,135,12,81.2,179,26.6,0
2021-09-10,Front Squat,61.2,135,12,81.2,179,26.6,0
2021-09-10,Bench Press,61.2,135,17,81.2,179,46.3,0
2021-09-10,Bench Press,61.2,135,10,81.2,179,28.3,0
2021-09-10,Bench Press,61.2,135,10,81.2,179,28.3,0
2021-09-10,Bench Press,61.2,135,10,81.2,179,28.3,0
2021-09-10,Bench Press,56.7,125,1,81.2,179,6.4,0
2021-09-10,Bench Press,52.2,115,3,81.2,179,5.6,0
2021-09-10,Bench Press,43.1,95,5,81.2,179,3,0
2021-09-08,Deadlift,95.3,210,15,81.2,179,42,0
2021-09-08,Deadlift,95.3,210,12,81.2,179,33.6,0
2021-09-08,Deadlift,95.3,210,12,81.2,179,33.6,0
2021-09-08,Deadlift,95.3,210,12,81.2,179,33.6,0
2021-09-08,Push Press,31.8,70,20,81.2,179,14.5,0
2021-09-08,Push Press,31.8,70,12,81.2,179,7.7,0
2021-09-08,Push Press,31.8,70,12,81.2,179,7.7,0
2021-09-08,Push Press,31.8,70,12,81.2,179,7.7,0
2021-09-08,Pull Ups,-36.3,-80,14,81.2,179,2.3,0
2021-09-08,Pull Ups,-36.3,-80,10,81.2,179,1.1,0
2021-09-08,Pull Ups,-36.3,-80,10,81.2,179,1.1,0
2021-09-08,Pull Ups,-36.3,-80,10,81.2,179,1.1,0
2021-09-05,One Arm Dumbbell Preacher Curl,6.4,14,19,81.2,179,12.3,0
2021-09-05,One Arm Dumbbell Preacher Curl,6.4,14,12,81.2,179,9.1,0
2021-09-05,One Arm Dumbbell Preacher Curl,6.4,14,12,81.2,179,9.1,0
2021-09-05,One Arm Dumbbell Preacher Curl,6.4,14,12,81.2,179,9.1,0
2021-09-05,Bent Over Dumbbell Row,13.2,29,20,81.2,179,17.8,0
2021-09-05,Bent Over Dumbbell Row,13.2,29,12,81.2,179,11.6,0
